,id,host_id,host_since,host_response_time,host_response_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_identity_verified,neighbourhood_group_cleansed,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month,host_duration,host_response_time_a few days or more,host_response_time_within a day,host_response_time_within a few hours,host_response_time_within an hour,host_response_time_nan,property_type_Apartment,property_type_House,property_type_Others,property_type_Townhouse or Condo,property_type_nan,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,room_type_nan,bed_type_Not real bed,bed_type_Real Bed,bed_type_nan,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict,cancellation_policy_nan
2302,3677729,18681876,2014/7/22,within a few hours,1,1,1,1,1,Rainier Valley,47.58344404,-122.2958677,1,House,Private room,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",80,35,1,10,2,1125,5 weeks ago,3,33,63,335,21,2014/9/1,2015/10/18,99,10,10,10,10,10,10,0,moderate,0,0,1,1.28,531 days,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2303,1097520,6031552,2013/4/21,within a few hours,1,0,1,1,1,Rainier Valley,47.56904276,-122.282822,1,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,"{""Cable TV"",Internet,""Wireless Internet"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",""Smoking Allowed"",Breakfast,""Hot Tub"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",92,50,2,0,2,365,2 months ago,27,57,87,362,90,2013/5/19,2015/11/29,96,10,10,10,10,9,10,0,strict,0,0,1,2.81,988 days,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2304,2898954,8053792,2013/8/9,within an hour,1,1,1,1,1,Rainier Valley,47.57963608,-122.2934111,1,House,Private room,2,1,1,1,Not real bed,"{""Wireless Internet"",""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",69,0,1,0,2,7,2 weeks ago,30,60,89,89,18,2015/8/30,2015/12/21,98,10,10,10,10,10,10,0,flexible,0,0,1,4.22,878 days,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
2305,826436,3976886,2012/10/25,within a day,1,0,2,2,1,Rainier Valley,47.57549925,-122.2906448,1,Others,Private room,2,1,1,1,Real Bed,"{""Cable TV"",Internet,""Wireless Internet"",""Free Parking on Premises"",Breakfast,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",75,35,1,15,2,90,3 weeks ago,29,59,88,88,39,2012/12/11,2015/9/26,92,9,9,10,10,9,9,0,moderate,1,1,2,1.04,1166 days,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
2307,3849918,19849450,2014/8/11,within an hour,1,0,2,2,1,Rainier Valley,47.58985145,-122.2951315,1,Apartment,Entire home/apt,6,1,2,3,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",150,125,2,50,3,30,6 weeks ago,28,28,28,150,8,2015/6/12,2015/9/21,85,8,9,9,10,8,8,1,strict,0,0,2,1.16,511 days,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2308,7382303,23630227,2014/11/11,within an hour,0.89,1,1,1,1,Rainier Valley,47.58013016,-122.2856214,1,House,Entire home/apt,2,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",150,50,1,0,2,1125,2 weeks ago,21,51,81,356,25,2015/7/27,2015/12/27,98,10,10,10,10,10,10,0,flexible,0,0,1,4.63,419 days,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2309,5376433,26378499,2015/1/19,within a day,1,0,1,1,0,Rainier Valley,47.56567383,-122.2851206,1,Apartment,Private room,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Breakfast,""Pets live on this property"",Cat(s),Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",Essentials,Shampoo}",54,0,1,0,1,1125,today,7,37,67,342,22,2015/3/28,2015/11/14,94,10,10,9,9,8,9,0,flexible,0,0,1,2.33,350 days,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
2310,1750681,3401993,2012/8/28,within an hour,0.9,0,3,3,1,Rainier Valley,47.56856026,-122.2864287,1,House,Private room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Hot Tub"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Shampoo}",52,0,1,25,1,1125,3 weeks ago,19,37,37,231,80,2014/6/12,2015/11/11,96,10,10,9,10,9,10,1,moderate,0,0,3,4.2,1224 days,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2311,7229312,658155,2011/6/2,within an hour,1,1,13,13,1,Rainier Valley,47.58769401,-122.2944571,1,Apartment,Entire home/apt,4,1,2,3,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",150,250,1,0,4,1125,3 months ago,0,0,0,45,1,2015/8/17,2015/8/17,100,10,10,10,10,10,10,0,strict,0,0,1,0.21,1677 days,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2312,2520890,12905845,2014/3/7,within a few hours,1,0,1,1,1,Rainier Valley,47.56576986,-122.2850074,1,House,Private room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",""Pets live on this property"",Cat(s),""Other pet(s)"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",80,0,2,0,2,28,4 weeks ago,29,59,89,178,32,2014/5/19,2015/11/17,94,9,9,10,10,8,9,0,moderate,0,0,1,1.61,668 days,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2313,8391954,14589190,2014/4/22,within an hour,1,0,1,1,1,Rainier Valley,47.59062865,-122.2898235,0,House,Entire home/apt,4,1,2,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher""}",200,90,1,0,2,1125,4 weeks ago,0,6,7,16,3,2015/11/16,2015/11/29,80,9,8,10,10,9,8,0,flexible,0,0,1,1.8,622 days,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2314,797358,4199445,2012/11/20,within an hour,1,1,1,1,1,Rainier Valley,47.57124346,-122.2907883,1,House,Private room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Smoking Allowed"",""Pets live on this property"",Cat(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",68,0,2,10,2,21,a week ago,0,14,31,31,67,2014/10/22,2015/12/15,99,10,10,10,10,9,10,0,flexible,0,0,1,4.57,1140 days,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
2315,7922013,41775435,2015/8/18,within an hour,1,0,3,3,1,Rainier Valley,47.58683748,-122.2952623,1,House,Private room,2,1,1,1,Real Bed,"{""Wireless Internet"",""Free Parking on Premises"",Breakfast,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""Laptop Friendly Workspace""}",49,0,1,25,2,15,today,27,57,86,86,1,2016/1/2,2016/1/2,100,10,10,10,10,10,10,0,moderate,0,0,3,1,139 days,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2316,7956337,41775435,2015/8/18,within an hour,1,0,3,3,1,Rainier Valley,47.58828683,-122.2959124,1,House,Private room,2,1,1,1,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door""}",39,0,1,25,3,10,today,24,54,83,83,3,2015/12/19,2015/12/29,93,10,10,10,10,9,10,0,moderate,0,0,3,3,139 days,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2317,2686659,13752921,2014/3/31,within a few hours,0.9,0,1,1,1,Rainier Valley,47.57377942,-122.2849636,1,Apartment,Entire home/apt,3,1,1,1,Real Bed,"{""Cable TV"",""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",95,0,2,25,2,1125,6 weeks ago,14,44,74,349,46,2014/5/14,2015/11/8,91,9,10,10,10,9,9,0,strict,0,0,1,2.3,644 days,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2318,755613,3976886,2012/10/25,within a day,1,0,2,2,1,Rainier Valley,47.57375395,-122.2927199,1,Others,Private room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",""Free Parking on Premises"",Breakfast,""Indoor Fireplace"",""Family/Kid Friendly"",""Suitable for Events""}",89,35,2,25,2,90,3 months ago,29,59,88,88,46,2012/12/11,2015/9/28,96,9,9,10,10,9,9,0,moderate,1,1,2,1.23,1166 days,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
2319,1758935,3401993,2012/8/28,within an hour,0.9,0,3,3,1,Rainier Valley,47.56928923,-122.2855449,1,House,Private room,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Shampoo}",62,0,2,50,1,1125,4 weeks ago,24,54,84,348,206,2013/10/14,2015/12/26,95,10,10,10,10,9,10,1,moderate,0,0,3,7.6,1224 days,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2320,8474294,9813203,2013/11/4,within an hour,1,0,2,2,0,Rainier Valley,47.57952944,-122.2938657,1,House,Entire home/apt,4,2,2,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",81,90,4,50,2,15,3 days ago,8,8,8,8,1,2015/10/18,2015/10/18,40,10,10,2,2,10,8,0,strict,0,0,2,0.38,791 days,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2321,3904056,6453002,2013/5/18,within a few hours,0.67,0,1,1,0,Seward Park,47.56438561,-122.2690974,1,Apartment,Entire home/apt,2,1,0,1,Real Bed,"{""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",Essentials}",70,75,1,0,3,365,2 months ago,30,60,90,365,7,2014/10/27,2015/11/9,87,8,9,10,9,8,8,0,flexible,0,0,1,0.48,961 days,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2322,7914021,2743047,2012/6/25,within a day,0.9,0,1,1,1,Seward Park,47.56028946,-122.2694279,1,House,Entire home/apt,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials}",110,0,1,0,1,1125,3 weeks ago,30,60,90,365,4,2015/9/21,2015/10/12,95,10,10,9,10,10,9,0,flexible,0,0,1,1.13,1288 days,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2323,9364302,10397663,2013/12/3,within an hour,1,0,1,1,1,Seward Park,47.56232975,-122.2693539,1,House,Entire home/apt,6,2,3,3,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",200,80,4,0,3,1125,3 weeks ago,0,0,0,0,0,,,94.90625,9.6875,9.71875,9.875,9.9375,9.25,9.53125,0,strict,0,0,1,,762 days,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2324,8196883,919431,2011/8/4,within a few hours,1,0,1,1,1,Seward Park,47.55270539,-122.2625186,1,House,Entire home/apt,6,2.5,2,3,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",Hangers,Iron,""Laptop Friendly Workspace""}",100,40,4,40,3,1125,5 days ago,17,17,17,108,0,,,94.90625,9.6875,9.71875,9.875,9.9375,9.25,9.53125,0,moderate,0,0,1,,1614 days,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2325,7938153,110120,2010/4/18,within a few hours,1,0,1,1,0,Seward Park,47.55176861,-122.2617767,1,House,Private room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",63,25,1,0,1,25,yesterday,30,60,90,365,5,2015/9/5,2015/9/28,100,10,10,10,10,10,10,1,flexible,0,0,1,1.23,2087 days,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
2326,2763078,4993638,2013/2/6,within a few hours,1,0,1,1,1,Seward Park,47.55920834,-122.2747053,1,House,Private room,3,1,1,2,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Essentials,Shampoo}",70,20,2,25,1,30,2 months ago,30,60,90,365,97,2014/4/20,2015/11/14,92,10,9,10,10,9,9,0,strict,0,0,1,4.66,1062 days,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2327,3258213,16477349,2014/6/6,within a few hours,1,1,2,2,1,Seward Park,47.54462235,-122.2695189,1,House,Private room,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",Breakfast,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",60,10,2,15,2,30,2 weeks ago,0,3,32,32,44,2014/7/15,2015/10/8,100,10,10,10,10,9,10,0,moderate,0,0,2,2.45,577 days,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2328,7809455,12100097,2014/2/9,within an hour,0.9,1,2,2,1,Seward Park,47.55084201,-122.2700676,1,House,Private room,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),""Hot Tub"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Laptop Friendly Workspace""}",39,0,1,0,1,1125,3 weeks ago,29,58,88,242,21,2015/8/16,2015/12/20,97,10,10,10,10,9,10,0,moderate,0,0,2,4.44,694 days,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2329,8409949,26967583,2015/1/30,within an hour,0.98,0,21,21,0,Seward Park,47.54436649,-122.2685194,1,House,Private room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",36,10,1,10,1,1125,3 days ago,22,52,81,81,19,2015/10/1,2015/12/22,94,9,10,9,10,9,10,1,strict,0,0,21,5.94,339 days,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2330,2150760,10977007,2014/1/2,a few days or more,0.4,0,1,1,1,Seward Park,47.55243655,-122.2706921,1,House,Entire home/apt,2,1,0,1,Real Bed,"{""Wireless Internet"",Kitchen,""Pets live on this property"",Heating,Essentials}",100,0,0,0,2,14,3 months ago,30,60,90,365,40,2014/3/16,2015/9/28,94,10,10,10,9,9,9,0,moderate,0,0,1,1.82,732 days,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2331,5424448,5976835,2013/4/17,within a day,0.5,0,1,1,0,Seward Park,47.5596013,-122.2721539,1,House,Entire home/apt,6,2,3,4,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher""}",250,100,1,0,1,1125,2 weeks ago,10,40,70,345,1,2015/7/20,2015/7/20,80,8,10,10,10,8,8,0,strict,0,0,1,0.18,992 days,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2332,1606171,8556853,2013/8/31,within an hour,1,0,1,1,1,Seward Park,47.54589892,-122.2637493,1,Apartment,Private room,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials}",38,0,1,10,2,365,2 weeks ago,21,51,81,354,166,2013/10/2,2015/12/31,93,9,9,10,10,9,10,0,moderate,1,0,1,6.04,856 days,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2333,136480,539515,2011/4/27,within an hour,1,0,1,1,1,Seward Park,47.55508435,-122.2645533,1,House,Private room,2,1,1,1,Real Bed,"{""Wireless Internet"",Kitchen,""Pets live on this property"",Cat(s),Heating,Washer,Dryer}",65,0,1,0,2,730,5 weeks ago,9,9,37,312,34,2013/7/8,2015/10/16,95,10,10,10,10,9,10,0,flexible,0,0,1,1.12,1713 days,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
2334,4863369,13759287,2014/4/1,within an hour,1,1,1,1,1,Seward Park,47.5654258,-122.2764411,1,House,Private room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",""Pets live on this property"",Dog(s),""Other pet(s)"",Heating,""Family/Kid Friendly"",""Smoke Detector"",Essentials,Shampoo}",68,10,2,10,1,1125,2 days ago,28,53,55,330,55,2015/3/8,2015/12/5,97,10,10,10,10,9,10,0,moderate,0,0,1,5.45,643 days,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2335,7547290,39525512,2015/7/25,within an hour,1,0,1,1,1,Seward Park,47.5473219,-122.2716235,1,Apartment,Entire home/apt,4,1,2,2,Real Bed,"{TV,Internet,""Wireless Internet"",""Free Parking on Premises"",""Pets live on this property"",Dog(s),Cat(s),Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",110,50,1,0,2,30,4 days ago,17,43,73,162,15,2015/9/3,2015/12/14,95,10,10,10,10,9,10,0,moderate,0,0,1,3.63,163 days,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2336,5918259,30734210,2015/4/6,within a few hours,0.86,1,1,1,1,Seward Park,47.56816462,-122.2746487,1,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),""Hot Tub"",Heating,Washer,Dryer,""Smoke Detector"",Essentials}",100,50,2,75,3,1125,2 days ago,20,25,53,100,31,2015/5/12,2015/12/13,99,10,10,10,10,10,10,0,strict,0,0,1,3.91,273 days,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2337,5804875,30115945,2015/3/27,within an hour,0.8,0,1,1,0,Seward Park,47.55184415,-122.2622826,1,House,Entire home/apt,5,1,2,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Free Parking on Premises"",""Hot Tub"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo}",99,0,1,0,1,1125,3 months ago,30,60,90,365,2,2015/12/6,2015/12/20,100,9,9,10,10,9,9,0,flexible,0,0,1,2,283 days,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2338,8409941,26967583,2015/1/30,within an hour,0.98,0,21,21,0,Seward Park,47.54361388,-122.2678335,1,House,Private room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",""Hair Dryer"",Iron}",34,10,1,10,1,1125,3 days ago,16,44,73,73,12,2015/11/2,2015/12/24,96,10,10,10,10,10,9,1,strict,0,0,21,5.63,339 days,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2339,8409969,26967583,2015/1/30,within an hour,0.98,0,21,21,0,Seward Park,47.54496089,-122.2692332,1,House,Private room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",41,10,1,10,1,29,3 days ago,17,47,76,76,21,2015/9/21,2015/12/22,95,10,10,10,9,9,10,1,strict,0,0,21,5.94,339 days,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2340,9170870,5269812,2013/2/28,within a few hours,1,0,1,1,1,Seward Park,47.5653936,-122.2716533,1,House,Entire home/apt,4,1,1,2,Real Bed,"{""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Pets Allowed"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",98,100,2,20,2,1125,today,30,60,89,89,1,2015/11/28,2015/11/28,80,10,10,10,10,8,8,0,moderate,0,0,1,0.79,1040 days,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2341,6168975,32005391,2015/4/26,within an hour,1,1,1,1,0,Seward Park,47.56278257,-122.2719173,1,House,Entire home/apt,5,2,2,3,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),""Indoor Fireplace"",Heating,""Suitable for Events"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",188,95,2,29,2,21,a week ago,28,58,88,358,26,2015/6/14,2015/12/28,96,10,10,10,10,10,10,0,strict,0,0,1,3.8,253 days,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2342,7263506,38027634,2015/7/9,within an hour,1,0,1,1,1,Seward Park,47.55708259,-122.2750457,1,Apartment,Entire home/apt,3,1,0,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Cat(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",85,20,2,20,1,1125,5 days ago,16,46,76,336,6,2015/10/29,2015/12/17,100,10,10,10,10,10,10,0,moderate,0,0,1,2.65,179 days,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2343,7037522,10936741,2014/1/1,within an hour,1,0,1,1,0,Seward Park,47.56052465,-122.2663325,1,Apartment,Entire home/apt,2,1,0,1,Real Bed,"{""Cable TV"",""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",80,25,2,25,2,1125,2 days ago,30,60,90,365,27,2015/7/10,2015/12/28,96,10,10,10,10,10,10,1,moderate,0,0,1,4.53,733 days,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2344,1416763,7633740,2013/7/21,within a day,0.8,0,2,2,1,Seward Park,47.54428285,-122.2643164,1,House,Entire home/apt,8,1.5,4,4,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Shampoo}",150,250,2,30,2,30,today,30,60,90,365,28,2013/8/7,2015/12/31,90,9,9,9,10,9,9,0,moderate,1,1,2,0.95,897 days,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
